effect_type,source_type,filename,descriptor,target_text,scale,orig_target_sim,manip_target_sim,delta_target_sim
eq,mixture,mixture_EQ_dark_1.0.wav,dark,a dark sound,1.0,0.025898296,0.033090472,0.007192176
eq,mixture,mixture_EQ_gentle_0.2.wav,gentle,a gentle sound,0.2,0.009079676,-0.00276603,-0.011845706
eq,mixture,mixture_EQ_gentle_0.4.wav,gentle,a gentle sound,0.4,0.009079676,0.005776787,-0.003302889
eq,mixture,mixture_EQ_gentle_0.6.wav,gentle,a gentle sound,0.6,0.009079676,0.016633343,0.007553667
eq,mixture,mixture_EQ_gentle_0.8.wav,gentle,a gentle sound,0.8,0.009079676,0.06364128,0.054561604
eq,mixture,mixture_EQ_gentle_1.0.wav,gentle,a gentle sound,1.0,0.009079676,-0.023349613,-0.03242929
eq,mixture,mixture_EQ_hard_0.2.wav,hard,a hard sound,0.2,-0.009457888,4.1484833e-05,0.009499373
eq,mixture,mixture_EQ_hard_0.4.wav,hard,a hard sound,0.4,-0.009457888,0.015701115,0.025159003
eq,mixture,mixture_EQ_hard_0.6.wav,hard,a hard sound,0.6,-0.009457888,0.012217581,0.02167547
eq,mixture,mixture_EQ_hard_0.8.wav,hard,a hard sound,0.8,-0.009457888,0.022186136,0.031644024
eq,mixture,mixture_EQ_hard_1.0.wav,hard,a hard sound,1.0,-0.009457888,0.032753196,0.042211086
eq,mixture,mixture_EQ_harsh_0.2.wav,harsh,a harsh sound,0.2,-0.10795814,-0.10152647,0.006431669
eq,mixture,mixture_EQ_harsh_0.4.wav,harsh,a harsh sound,0.4,-0.10795814,-0.08346879,0.02448935
eq,mixture,mixture_EQ_harsh_0.6.wav,harsh,a harsh sound,0.6,-0.10795814,-0.07835901,0.02959913
eq,mixture,mixture_EQ_harsh_0.8.wav,harsh,a harsh sound,0.8,-0.10795814,-0.11164235,-0.0036842152
eq,mixture,mixture_EQ_harsh_1.0.wav,harsh,a harsh sound,1.0,-0.10795814,-0.102112204,0.005845934
eq,mixture,mixture_EQ_heavy_0.2.wav,heavy,a heavy sound,0.2,0.0028358027,0.013271218,0.010435415
eq,mixture,mixture_EQ_heavy_0.4.wav,heavy,a heavy sound,0.4,0.0028358027,0.016526688,0.013690885
eq,mixture,mixture_EQ_heavy_0.6.wav,heavy,a heavy sound,0.6,0.0028358027,0.018057687,0.0152218845
eq,mixture,mixture_EQ_heavy_0.8.wav,heavy,a heavy sound,0.8,0.0028358027,0.024972666,0.022136863
eq,mixture,mixture_EQ_heavy_1.0.wav,heavy,a heavy sound,1.0,0.0028358027,0.025348239,0.022512436
eq,mixture,mixture_EQ_loud_0.2.wav,loud,a loud sound,0.2,-0.085900515,-0.08345095,0.0024495646
eq,mixture,mixture_EQ_loud_0.4.wav,loud,a loud sound,0.4,-0.085900515,-0.0931344,-0.007233888
eq,mixture,mixture_EQ_loud_0.6.wav,loud,a loud sound,0.6,-0.085900515,-0.097667836,-0.01176732
eq,mixture,mixture_EQ_loud_0.8.wav,loud,a loud sound,0.8,-0.085900515,-0.057364985,0.02853553
eq,mixture,mixture_EQ_loud_1.0.wav,loud,a loud sound,1.0,-0.085900515,-0.09525796,-0.009357445
eq,mixture,mixture_EQ_mellow_0.2.wav,mellow,a mellow sound,0.2,0.04293645,0.047170248,0.004233796
eq,mixture,mixture_EQ_mellow_0.4.wav,mellow,a mellow sound,0.4,0.04293645,0.0046307575,-0.038305692
eq,mixture,mixture_EQ_mellow_0.6.wav,mellow,a mellow sound,0.6,0.04293645,0.018197963,-0.024738489
eq,mixture,mixture_EQ_mellow_0.8.wav,mellow,a mellow sound,0.8,0.04293645,0.04682452,0.0038880669
eq,mixture,mixture_EQ_mellow_1.0.wav,mellow,a mellow sound,1.0,0.04293645,0.038911246,-0.004025206
eq,mixture,mixture_EQ_peaceful_0.2.wav,peaceful,a peaceful sound,0.2,0.004937537,-0.0054154377,-0.010352975
eq,mixture,mixture_EQ_peaceful_0.4.wav,peaceful,a peaceful sound,0.4,0.004937537,-0.031598367,-0.036535904
eq,mixture,mixture_EQ_peaceful_0.6.wav,peaceful,a peaceful sound,0.6,0.004937537,-0.017480953,-0.02241849
eq,mixture,mixture_EQ_peaceful_0.8.wav,peaceful,a peaceful sound,0.8,0.004937537,-0.0015011067,-0.0064386437
eq,mixture,mixture_EQ_peaceful_1.0.wav,peaceful,a peaceful sound,1.0,0.004937537,-0.0018780334,-0.0068155704
eq,mixture,mixture_EQ_sharp_0.2.wav,sharp,a sharp sound,0.2,-0.047927726,-0.03920299,0.008724738
eq,mixture,mixture_EQ_sharp_0.4.wav,sharp,a sharp sound,0.4,-0.047927726,-0.05619408,-0.008266352
eq,mixture,mixture_EQ_sharp_0.6.wav,sharp,a sharp sound,0.6,-0.047927726,-0.07825899,-0.030331265
eq,mixture,mixture_EQ_sharp_0.8.wav,sharp,a sharp sound,0.8,-0.047927726,-0.07667169,-0.028743964
eq,mixture,mixture_EQ_sharp_1.0.wav,sharp,a sharp sound,1.0,-0.047927726,-0.0638101,-0.015882377
eq,mixture,mixture_EQ_smooth_0.2.wav,smooth,a smooth sound,0.2,0.015289659,-0.008938666,-0.024228325
eq,mixture,mixture_EQ_smooth_0.4.wav,smooth,a smooth sound,0.4,0.015289659,0.007783208,-0.0075064506
eq,mixture,mixture_EQ_smooth_0.6.wav,smooth,a smooth sound,0.6,0.015289659,0.015153531,-0.0001361277
eq,mixture,mixture_EQ_smooth_0.8.wav,smooth,a smooth sound,0.8,0.015289659,0.0066158287,-0.00867383
eq,mixture,mixture_EQ_smooth_1.0.wav,smooth,a smooth sound,1.0,0.015289659,0.09106588,0.07577623
eq,mixture,mixture_EQ_soft_0.2.wav,soft,a soft sound,0.2,-0.024806382,-0.046023358,-0.021216976
eq,mixture,mixture_EQ_soft_0.4.wav,soft,a soft sound,0.4,-0.024806382,-0.051969133,-0.027162751
eq,mixture,mixture_EQ_soft_0.6.wav,soft,a soft sound,0.6,-0.024806382,0.03183035,0.056636736
eq,mixture,mixture_EQ_soft_0.8.wav,soft,a soft sound,0.8,-0.024806382,-0.018422782,0.0063835997
eq,mixture,mixture_EQ_soft_1.0.wav,soft,a soft sound,1.0,-0.024806382,-0.02310264,0.0017037429
eq,mixture,mixture_EQ_soothing_0.2.wav,soothing,a soothing sound,0.2,0.023459388,-0.0081951115,-0.0316545
eq,mixture,mixture_EQ_soothing_0.4.wav,soothing,a soothing sound,0.4,0.023459388,0.047359668,0.02390028
eq,mixture,mixture_EQ_soothing_0.6.wav,soothing,a soothing sound,0.6,0.023459388,-0.010141229,-0.033600617
eq,mixture,mixture_EQ_soothing_0.8.wav,soothing,a soothing sound,0.8,0.023459388,0.008228293,-0.015231095
eq,mixture,mixture_EQ_soothing_1.0.wav,soothing,a soothing sound,1.0,0.023459388,0.007874029,-0.015585359
eq,mixture,mixture_EQ_tinny_0.2.wav,tinny,a tinny sound,0.2,0.0033855513,-0.02308834,-0.026473891
eq,mixture,mixture_EQ_tinny_0.4.wav,tinny,a tinny sound,0.4,0.0033855513,-0.013340876,-0.016726427
eq,mixture,mixture_EQ_tinny_0.6.wav,tinny,a tinny sound,0.6,0.0033855513,-0.03044851,-0.033834063
eq,mixture,mixture_EQ_tinny_0.8.wav,tinny,a tinny sound,0.8,0.0033855513,-0.026695337,-0.030080888
eq,mixture,mixture_EQ_tinny_1.0.wav,tinny,a tinny sound,1.0,0.0033855513,-0.017146502,-0.020532053
eq,mixture,mixture_EQ_warm_0.2.wav,warm,a warm sound,0.2,-0.0070084687,0.011030758,0.018039227
eq,mixture,mixture_EQ_warm_0.4.wav,warm,a warm sound,0.4,-0.0070084687,0.010803454,0.017811922
eq,mixture,mixture_EQ_warm_0.6.wav,warm,a warm sound,0.6,-0.0070084687,0.00096069276,0.0079691615
eq,mixture,mixture_EQ_warm_0.8.wav,warm,a warm sound,0.8,-0.0070084687,-0.012285851,-0.005277382
eq,mixture,mixture_EQ_warm_1.0.wav,warm,a warm sound,1.0,-0.0070084687,-0.00046695396,0.006541515
reverb,guitar,guitar_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.10446468,0.12874278,0.024278104
reverb,guitar,guitar_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.10446468,0.1180238,0.013559118
reverb,guitar,guitar_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.10446468,0.105132096,0.00066741556
reverb,guitar,guitar_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.10446468,0.1345323,0.030067623
reverb,guitar,guitar_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.10446468,0.12490467,0.02043999
reverb,guitar,guitar_reverb_big_0.2.wav,big,a big sound,0.2,-0.02176683,0.02542957,0.0471964
reverb,guitar,guitar_reverb_big_0.4.wav,big,a big sound,0.4,-0.02176683,0.044261187,0.066028014
reverb,guitar,guitar_reverb_big_0.6.wav,big,a big sound,0.6,-0.02176683,0.033534348,0.05530118
reverb,guitar,guitar_reverb_big_0.8.wav,big,a big sound,0.8,-0.02176683,0.042707935,0.06447476
reverb,guitar,guitar_reverb_big_1.0.wav,big,a big sound,1.0,-0.02176683,0.05132191,0.073088735
reverb,guitar,guitar_reverb_church_0.2.wav,church,a church sound,0.2,-0.051139876,0.010752262,0.061892137
reverb,guitar,guitar_reverb_church_0.4.wav,church,a church sound,0.4,-0.051139876,0.031110872,0.082250744
reverb,guitar,guitar_reverb_church_0.6.wav,church,a church sound,0.6,-0.051139876,0.04614235,0.09728223
reverb,guitar,guitar_reverb_church_0.8.wav,church,a church sound,0.8,-0.051139876,0.10367639,0.15481627
reverb,guitar,guitar_reverb_church_1.0.wav,church,a church sound,1.0,-0.051139876,0.19063684,0.24177672
reverb,guitar,guitar_reverb_clear_0.2.wav,clear,a clear sound,0.2,-0.082072765,-0.006660955,0.07541181
reverb,guitar,guitar_reverb_clear_0.4.wav,clear,a clear sound,0.4,-0.082072765,-0.05964694,0.022425823
reverb,guitar,guitar_reverb_clear_0.6.wav,clear,a clear sound,0.6,-0.082072765,0.014819032,0.0968918
reverb,guitar,guitar_reverb_clear_0.8.wav,clear,a clear sound,0.8,-0.082072765,0.020731967,0.102804735
reverb,guitar,guitar_reverb_clear_1.0.wav,clear,a clear sound,1.0,-0.082072765,0.037231788,0.11930455
reverb,guitar,guitar_reverb_deep_0.2.wav,deep,a deep sound,0.2,0.041967247,0.10277636,0.060809117
reverb,guitar,guitar_reverb_deep_0.4.wav,deep,a deep sound,0.4,0.041967247,0.10220148,0.06023423
reverb,guitar,guitar_reverb_deep_0.6.wav,deep,a deep sound,0.6,0.041967247,0.16174148,0.11977424
reverb,guitar,guitar_reverb_deep_0.8.wav,deep,a deep sound,0.8,0.041967247,0.1484403,0.10647306
reverb,guitar,guitar_reverb_deep_1.0.wav,deep,a deep sound,1.0,0.041967247,0.16450691,0.12253967
reverb,guitar,guitar_reverb_distant_0.2.wav,distant,a distant sound,0.2,-0.11544266,-0.07108427,0.044358395
reverb,guitar,guitar_reverb_distant_0.4.wav,distant,a distant sound,0.4,-0.11544266,-0.018474992,0.09696767
reverb,guitar,guitar_reverb_distant_0.6.wav,distant,a distant sound,0.6,-0.11544266,-0.014614245,0.10082842
reverb,guitar,guitar_reverb_distant_0.8.wav,distant,a distant sound,0.8,-0.11544266,0.0062988456,0.12174151
reverb,guitar,guitar_reverb_distant_1.0.wav,distant,a distant sound,1.0,-0.11544266,0.0029785242,0.11842119
reverb,guitar,guitar_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,0.113145694,0.097644426,-0.015501268
reverb,guitar,guitar_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,0.113145694,0.1270045,0.01385881
reverb,guitar,guitar_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,0.113145694,0.10617107,-0.0069746226
reverb,guitar,guitar_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,0.113145694,0.10427426,-0.008871436
reverb,guitar,guitar_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,0.113145694,0.10966189,-0.003483802
reverb,guitar,guitar_reverb_echo_0.2.wav,echo,an echo sound,0.2,0.16789767,0.24938276,0.08148509
reverb,guitar,guitar_reverb_echo_0.4.wav,echo,an echo sound,0.4,0.16789767,0.29152516,0.123627484
reverb,guitar,guitar_reverb_echo_0.6.wav,echo,an echo sound,0.6,0.16789767,0.29381233,0.12591466
reverb,guitar,guitar_reverb_echo_0.8.wav,echo,an echo sound,0.8,0.16789767,0.2613252,0.09342754
reverb,guitar,guitar_reverb_echo_1.0.wav,echo,an echo sound,1.0,0.16789767,0.27248377,0.104586095
reverb,guitar,guitar_reverb_hall_0.2.wav,hall,a hall sound,0.2,-0.1087067,-0.011974581,0.09673212
reverb,guitar,guitar_reverb_hall_0.4.wav,hall,a hall sound,0.4,-0.1087067,-0.0139592625,0.09474744
reverb,guitar,guitar_reverb_hall_0.6.wav,hall,a hall sound,0.6,-0.1087067,0.017882012,0.1265887
reverb,guitar,guitar_reverb_hall_0.8.wav,hall,a hall sound,0.8,-0.1087067,0.050361905,0.1590686
reverb,guitar,guitar_reverb_hall_1.0.wav,hall,a hall sound,1.0,-0.1087067,0.029459832,0.13816653
reverb,guitar,guitar_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,-0.01617097,0.06876074,0.08493171
reverb,guitar,guitar_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,-0.01617097,0.13764241,0.15381338
reverb,guitar,guitar_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,-0.01617097,0.21069798,0.22686894
reverb,guitar,guitar_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,-0.01617097,0.24466184,0.26083282
reverb,guitar,guitar_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,-0.01617097,0.22868225,0.24485321
reverb,guitar,guitar_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.019231156,0.043915413,0.024684258
reverb,guitar,guitar_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.019231156,0.10763559,0.08840443
reverb,guitar,guitar_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.019231156,0.14529546,0.1260643
reverb,guitar,guitar_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.019231156,0.1464132,0.12718205
reverb,guitar,guitar_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.019231156,0.15684092,0.13760976
reverb,guitar,guitar_reverb_loud_0.2.wav,loud,a loud sound,0.2,-0.027390836,-0.0075784605,0.019812375
reverb,guitar,guitar_reverb_loud_0.4.wav,loud,a loud sound,0.4,-0.027390836,-0.016144713,0.011246122
reverb,guitar,guitar_reverb_loud_0.6.wav,loud,a loud sound,0.6,-0.027390836,0.0036654733,0.03105631
reverb,guitar,guitar_reverb_loud_0.8.wav,loud,a loud sound,0.8,-0.027390836,-0.015240323,0.012150513
reverb,guitar,guitar_reverb_loud_1.0.wav,loud,a loud sound,1.0,-0.027390836,-0.017600935,0.009789901
reverb,guitar,guitar_reverb_low_0.2.wav,low,a low sound,0.2,-0.07382853,-0.016150113,0.05767842
reverb,guitar,guitar_reverb_low_0.4.wav,low,a low sound,0.4,-0.07382853,-0.0142225325,0.059606
reverb,guitar,guitar_reverb_low_0.6.wav,low,a low sound,0.6,-0.07382853,0.015560295,0.08938883
reverb,guitar,guitar_reverb_low_0.8.wav,low,a low sound,0.8,-0.07382853,0.0010023308,0.07483087
reverb,guitar,guitar_reverb_low_1.0.wav,low,a low sound,1.0,-0.07382853,0.01668598,0.09051451
reverb,guitar,guitar_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,-0.06418181,-0.024802878,0.039378934
reverb,guitar,guitar_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,-0.06418181,0.007288688,0.0714705
reverb,guitar,guitar_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,-0.06418181,0.026573267,0.090755075
reverb,guitar,guitar_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,-0.06418181,0.055797614,0.119979426
reverb,guitar,guitar_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,-0.06418181,0.0189198,0.083101615
reverb,guitar,guitar_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.027408483,0.07324039,0.04583191
reverb,guitar,guitar_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.027408483,0.06834348,0.040935002
reverb,guitar,guitar_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.027408483,0.09466677,0.06725829
reverb,guitar,guitar_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.027408483,0.10347368,0.0760652
reverb,guitar,guitar_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.027408483,0.16890366,0.14149518
reverb,guitar,guitar_reverb_soft_0.2.wav,soft,a soft sound,0.2,-0.06370624,-0.00045561232,0.06325063
reverb,guitar,guitar_reverb_soft_0.4.wav,soft,a soft sound,0.4,-0.06370624,-0.016732594,0.046973646
reverb,guitar,guitar_reverb_soft_0.6.wav,soft,a soft sound,0.6,-0.06370624,-0.040235676,0.023470566
reverb,guitar,guitar_reverb_soft_0.8.wav,soft,a soft sound,0.8,-0.06370624,-0.018796444,0.044909798
reverb,guitar,guitar_reverb_soft_1.0.wav,soft,a soft sound,1.0,-0.06370624,0.008375872,0.07208212
reverb,guitar,guitar_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,-0.09887214,-0.015527228,0.083344914
reverb,guitar,guitar_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,-0.09887214,0.0076322593,0.106504396
reverb,guitar,guitar_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,-0.09887214,-0.046583846,0.052288294
reverb,guitar,guitar_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,-0.09887214,0.033757642,0.13262978
reverb,guitar,guitar_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,-0.09887214,0.06683929,0.16571143
reverb,guitar,guitar_reverb_strong_0.2.wav,strong,a strong sound,0.2,-0.029562468,-0.019145045,0.010417422
reverb,guitar,guitar_reverb_strong_0.4.wav,strong,a strong sound,0.4,-0.029562468,-0.012777049,0.016785419
reverb,guitar,guitar_reverb_strong_0.6.wav,strong,a strong sound,0.6,-0.029562468,0.023384891,0.052947357
reverb,guitar,guitar_reverb_strong_0.8.wav,strong,a strong sound,0.8,-0.029562468,0.07119404,0.1007565
reverb,guitar,guitar_reverb_strong_1.0.wav,strong,a strong sound,1.0,-0.029562468,0.042980157,0.07254262
reverb,guitar,guitar_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,-0.014512883,-0.01894051,-0.0044276277
reverb,guitar,guitar_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,-0.014512883,0.011777479,0.02629036
reverb,guitar,guitar_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,-0.014512883,0.03030506,0.044817943
reverb,guitar,guitar_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,-0.014512883,0.0019440185,0.016456902
reverb,guitar,guitar_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,-0.014512883,0.04457622,0.0590891
reverb,guitar,guitar_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.0023867246,0.028885314,0.02649859
reverb,guitar,guitar_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.0023867246,0.047146533,0.04475981
reverb,guitar,guitar_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.0023867246,0.045815628,0.043428905
reverb,guitar,guitar_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.0023867246,0.03545417,0.033067442
reverb,guitar,guitar_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.0023867246,0.033603527,0.031216802
reverb,piano,test_piano_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.0023734402,-0.016780864,-0.019154305
reverb,piano,test_piano_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.0023734402,-0.02200271,-0.02437615
reverb,piano,test_piano_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.0023734402,-0.0045228796,-0.00689632
reverb,piano,test_piano_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.0023734402,0.050971627,0.048598185
reverb,piano,test_piano_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.0023734402,0.036986303,0.034612864
reverb,piano,test_piano_reverb_big_0.2.wav,big,a big sound,0.2,-0.0029083714,0.019157674,0.022066046
reverb,piano,test_piano_reverb_big_0.4.wav,big,a big sound,0.4,-0.0029083714,0.0106111,0.0135194715
reverb,piano,test_piano_reverb_big_0.6.wav,big,a big sound,0.6,-0.0029083714,0.010912518,0.013820889
reverb,piano,test_piano_reverb_big_0.8.wav,big,a big sound,0.8,-0.0029083714,0.020516617,0.023424989
reverb,piano,test_piano_reverb_big_1.0.wav,big,a big sound,1.0,-0.0029083714,0.0063158567,0.009224229
reverb,piano,test_piano_reverb_church_0.2.wav,church,a church sound,0.2,0.06593162,0.057041626,-0.008889992
reverb,piano,test_piano_reverb_church_0.4.wav,church,a church sound,0.4,0.06593162,0.09004705,0.024115428
reverb,piano,test_piano_reverb_church_0.6.wav,church,a church sound,0.6,0.06593162,0.11063602,0.0447044
reverb,piano,test_piano_reverb_church_0.8.wav,church,a church sound,0.8,0.06593162,0.14954883,0.08361721
reverb,piano,test_piano_reverb_church_1.0.wav,church,a church sound,1.0,0.06593162,0.18605357,0.120121956
reverb,piano,test_piano_reverb_clear_0.2.wav,clear,a clear sound,0.2,-0.05263411,-0.060417447,-0.0077833384
reverb,piano,test_piano_reverb_clear_0.4.wav,clear,a clear sound,0.4,-0.05263411,-0.05556689,-0.0029327795
reverb,piano,test_piano_reverb_clear_0.6.wav,clear,a clear sound,0.6,-0.05263411,-0.045214355,0.007419754
reverb,piano,test_piano_reverb_clear_0.8.wav,clear,a clear sound,0.8,-0.05263411,-0.0369215,0.015712608
reverb,piano,test_piano_reverb_clear_1.0.wav,clear,a clear sound,1.0,-0.05263411,-0.051952887,0.0006812215
reverb,piano,test_piano_reverb_deep_0.2.wav,deep,a deep sound,0.2,0.06727278,0.0777826,0.010509819
reverb,piano,test_piano_reverb_deep_0.4.wav,deep,a deep sound,0.4,0.06727278,0.06774227,0.0004694909
reverb,piano,test_piano_reverb_deep_0.6.wav,deep,a deep sound,0.6,0.06727278,0.022872675,-0.044400107
reverb,piano,test_piano_reverb_deep_0.8.wav,deep,a deep sound,0.8,0.06727278,0.09434862,0.027075835
reverb,piano,test_piano_reverb_deep_1.0.wav,deep,a deep sound,1.0,0.06727278,0.112909704,0.045636922
reverb,piano,test_piano_reverb_distant_0.2.wav,distant,a distant sound,0.2,-0.10799237,-0.10196115,0.0060312226
reverb,piano,test_piano_reverb_distant_0.4.wav,distant,a distant sound,0.4,-0.10799237,-0.05828862,0.049703754
reverb,piano,test_piano_reverb_distant_0.6.wav,distant,a distant sound,0.6,-0.10799237,-0.059881166,0.048111208
reverb,piano,test_piano_reverb_distant_0.8.wav,distant,a distant sound,0.8,-0.10799237,-0.006901348,0.10109103
reverb,piano,test_piano_reverb_distant_1.0.wav,distant,a distant sound,1.0,-0.10799237,-0.033541646,0.07445073
reverb,piano,test_piano_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,-0.038861163,-0.015124262,0.023736902
reverb,piano,test_piano_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,-0.038861163,0.03719131,0.07605247
reverb,piano,test_piano_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,-0.038861163,0.037082735,0.0759439
reverb,piano,test_piano_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,-0.038861163,0.06527593,0.10413709
reverb,piano,test_piano_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,-0.038861163,0.057897404,0.09675857
reverb,piano,test_piano_reverb_echo_0.2.wav,echo,an echo sound,0.2,0.04597594,0.08167819,0.03570225
reverb,piano,test_piano_reverb_echo_0.4.wav,echo,an echo sound,0.4,0.04597594,0.09178652,0.04581058
reverb,piano,test_piano_reverb_echo_0.6.wav,echo,an echo sound,0.6,0.04597594,0.16265789,0.11668195
reverb,piano,test_piano_reverb_echo_0.8.wav,echo,an echo sound,0.8,0.04597594,0.17331111,0.12733518
reverb,piano,test_piano_reverb_echo_1.0.wav,echo,an echo sound,1.0,0.04597594,0.19151533,0.14553939
reverb,piano,test_piano_reverb_hall_0.2.wav,hall,a hall sound,0.2,-0.05405201,-0.035365272,0.018686738
reverb,piano,test_piano_reverb_hall_0.4.wav,hall,a hall sound,0.4,-0.05405201,-0.010052123,0.043999888
reverb,piano,test_piano_reverb_hall_0.6.wav,hall,a hall sound,0.6,-0.05405201,0.01894476,0.07299677
reverb,piano,test_piano_reverb_hall_0.8.wav,hall,a hall sound,0.8,-0.05405201,0.04474227,0.09879428
reverb,piano,test_piano_reverb_hall_1.0.wav,hall,a hall sound,1.0,-0.05405201,0.032722294,0.086774305
reverb,piano,test_piano_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,0.036565654,0.061105363,0.02453971
reverb,piano,test_piano_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,0.036565654,0.08745152,0.050885864
reverb,piano,test_piano_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,0.036565654,0.15922497,0.12265932
reverb,piano,test_piano_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,0.036565654,0.15023932,0.113673665
reverb,piano,test_piano_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,0.036565654,0.17481102,0.13824537
reverb,piano,test_piano_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.054206382,0.08579005,0.03158367
reverb,piano,test_piano_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.054206382,0.0807129,0.026506517
reverb,piano,test_piano_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.054206382,0.13203323,0.07782684
reverb,piano,test_piano_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.054206382,0.08646163,0.03225525
reverb,piano,test_piano_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.054206382,0.06332849,0.009122107
reverb,piano,test_piano_reverb_loud_0.2.wav,loud,a loud sound,0.2,-0.09325819,-0.0839182,0.009339988
reverb,piano,test_piano_reverb_loud_0.4.wav,loud,a loud sound,0.4,-0.09325819,-0.09811741,-0.004859224
reverb,piano,test_piano_reverb_loud_0.6.wav,loud,a loud sound,0.6,-0.09325819,-0.058915604,0.034342583
reverb,piano,test_piano_reverb_loud_0.8.wav,loud,a loud sound,0.8,-0.09325819,-0.087634034,0.0056241527
reverb,piano,test_piano_reverb_loud_1.0.wav,loud,a loud sound,1.0,-0.09325819,-0.081654936,0.011603251
reverb,piano,test_piano_reverb_low_0.2.wav,low,a low sound,0.2,-0.04031844,-0.012220995,0.028097447
reverb,piano,test_piano_reverb_low_0.4.wav,low,a low sound,0.4,-0.04031844,0.017374044,0.057692483
reverb,piano,test_piano_reverb_low_0.6.wav,low,a low sound,0.6,-0.04031844,-0.0024385108,0.03787993
reverb,piano,test_piano_reverb_low_0.8.wav,low,a low sound,0.8,-0.04031844,-0.0061980146,0.034120426
reverb,piano,test_piano_reverb_low_1.0.wav,low,a low sound,1.0,-0.04031844,0.0047458746,0.045064315
reverb,piano,test_piano_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,-0.065634,-0.023510264,0.042123735
reverb,piano,test_piano_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,-0.065634,-0.036087997,0.029546
reverb,piano,test_piano_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,-0.065634,0.025285555,0.090919554
reverb,piano,test_piano_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,-0.065634,0.000283055,0.06591705
reverb,piano,test_piano_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,-0.065634,-0.020456526,0.04517747
