effect_type,source_type,filename,descriptor,target_text,scale,orig_target_sim,manip_target_sim,delta_target_sim
eq,mixture,mixture_EQ_gentle_0.6.wav,gentle,a gentle sound,0.6,0.17845151,0.1779471,-0.0005044043
eq,mixture,mixture_EQ_gentle_0.8.wav,gentle,a gentle sound,0.8,0.17845151,0.17993137,0.0014798641
eq,mixture,mixture_EQ_gentle_1.0.wav,gentle,a gentle sound,1.0,0.17845151,0.18225595,0.0038044453
eq,mixture,mixture_EQ_hard_0.2.wav,hard,a hard sound,0.2,0.0018344466,-0.0028215535,-0.004656
eq,mixture,mixture_EQ_hard_0.4.wav,hard,a hard sound,0.4,0.0018344466,-0.004041301,-0.0058757477
eq,mixture,mixture_EQ_hard_0.6.wav,hard,a hard sound,0.6,0.0018344466,-0.0044102063,-0.006244653
eq,mixture,mixture_EQ_hard_0.8.wav,hard,a hard sound,0.8,0.0018344466,-0.003736033,-0.0055704797
eq,mixture,mixture_EQ_hard_1.0.wav,hard,a hard sound,1.0,0.0018344466,-0.0021563899,-0.0039908364
eq,mixture,mixture_EQ_harsh_0.2.wav,harsh,a harsh sound,0.2,0.11511643,0.11406273,-0.0010537058
eq,mixture,mixture_EQ_harsh_0.4.wav,harsh,a harsh sound,0.4,0.11511643,0.11494578,-0.00017065555
eq,mixture,mixture_EQ_harsh_0.6.wav,harsh,a harsh sound,0.6,0.11511643,0.11675021,0.0016337782
eq,mixture,mixture_EQ_harsh_0.8.wav,harsh,a harsh sound,0.8,0.11511643,0.11958456,0.004468128
eq,mixture,mixture_EQ_harsh_1.0.wav,harsh,a harsh sound,1.0,0.11511643,0.12306922,0.007952787
eq,mixture,mixture_EQ_heavy_0.2.wav,heavy,a heavy sound,0.2,-5.908776e-05,-0.00526065,-0.0052015623
eq,mixture,mixture_EQ_heavy_0.4.wav,heavy,a heavy sound,0.4,-5.908776e-05,-0.0065854397,-0.006526352
eq,mixture,mixture_EQ_heavy_0.6.wav,heavy,a heavy sound,0.6,-5.908776e-05,-0.006908986,-0.006849898
eq,mixture,mixture_EQ_heavy_0.8.wav,heavy,a heavy sound,0.8,-5.908776e-05,-0.0061722584,-0.0061131706
eq,mixture,mixture_EQ_heavy_1.0.wav,heavy,a heavy sound,1.0,-5.908776e-05,-0.0042715147,-0.004212427
eq,mixture,mixture_EQ_loud_0.2.wav,loud,a loud sound,0.2,0.06497648,0.060582362,-0.0043941215
eq,mixture,mixture_EQ_loud_0.4.wav,loud,a loud sound,0.4,0.06497648,0.057702485,-0.007273998
eq,mixture,mixture_EQ_loud_0.6.wav,loud,a loud sound,0.6,0.06497648,0.055599175,-0.009377308
eq,mixture,mixture_EQ_loud_0.8.wav,loud,a loud sound,0.8,0.06497648,0.05340513,-0.011571355
eq,mixture,mixture_EQ_loud_1.0.wav,loud,a loud sound,1.0,0.06497648,0.05212105,-0.012855433
eq,mixture,mixture_EQ_mellow_0.2.wav,mellow,a mellow sound,0.2,0.17998971,0.17728701,-0.002702698
eq,mixture,mixture_EQ_mellow_0.4.wav,mellow,a mellow sound,0.4,0.17998971,0.17826268,-0.0017270297
eq,mixture,mixture_EQ_mellow_0.6.wav,mellow,a mellow sound,0.6,0.17998971,0.1799776,-1.2114644e-05
eq,mixture,mixture_EQ_mellow_0.8.wav,mellow,a mellow sound,0.8,0.17998971,0.18243618,0.0024464726
eq,mixture,mixture_EQ_mellow_1.0.wav,mellow,a mellow sound,1.0,0.17998971,0.18612379,0.006134078
eq,mixture,mixture_EQ_peaceful_0.2.wav,peaceful,a peaceful sound,0.2,0.1135936,0.111491546,-0.0021020547
eq,mixture,mixture_EQ_peaceful_0.4.wav,peaceful,a peaceful sound,0.4,0.1135936,0.11396129,0.00036768615
eq,mixture,mixture_EQ_peaceful_0.6.wav,peaceful,a peaceful sound,0.6,0.1135936,0.11725603,0.0036624297
eq,mixture,mixture_EQ_peaceful_0.8.wav,peaceful,a peaceful sound,0.8,0.1135936,0.12130124,0.0077076405
eq,mixture,mixture_EQ_peaceful_1.0.wav,peaceful,a peaceful sound,1.0,0.1135936,0.12596573,0.012372129
eq,mixture,mixture_EQ_sharp_0.2.wav,sharp,a sharp sound,0.2,0.08441156,0.08328569,-0.0011258721
eq,mixture,mixture_EQ_sharp_0.4.wav,sharp,a sharp sound,0.4,0.08441156,0.0862008,0.001789242
eq,mixture,mixture_EQ_sharp_0.6.wav,sharp,a sharp sound,0.6,0.08441156,0.088805854,0.004394293
eq,mixture,mixture_EQ_sharp_0.8.wav,sharp,a sharp sound,0.8,0.08441156,0.09171626,0.007304698
eq,mixture,mixture_EQ_sharp_1.0.wav,sharp,a sharp sound,1.0,0.08441156,0.09489793,0.010486372
eq,mixture,mixture_EQ_smooth_0.2.wav,smooth,a smooth sound,0.2,0.10620838,0.10329567,-0.0029127076
eq,mixture,mixture_EQ_smooth_0.4.wav,smooth,a smooth sound,0.4,0.10620838,0.10486775,-0.0013406277
eq,mixture,mixture_EQ_smooth_0.6.wav,smooth,a smooth sound,0.6,0.10620838,0.107150614,0.0009422377
eq,mixture,mixture_EQ_smooth_0.8.wav,smooth,a smooth sound,0.8,0.10620838,0.11102601,0.004817635
eq,mixture,mixture_EQ_smooth_1.0.wav,smooth,a smooth sound,1.0,0.10620838,0.11595014,0.009741761
eq,mixture,mixture_EQ_soft_0.2.wav,soft,a soft sound,0.2,0.15437132,0.15265334,-0.0017179847
eq,mixture,mixture_EQ_soft_0.4.wav,soft,a soft sound,0.4,0.15437132,0.15418261,-0.0001887083
eq,mixture,mixture_EQ_soft_0.6.wav,soft,a soft sound,0.6,0.15437132,0.1558511,0.0014797747
eq,mixture,mixture_EQ_soft_0.8.wav,soft,a soft sound,0.8,0.15437132,0.15799291,0.0036215931
eq,mixture,mixture_EQ_soft_1.0.wav,soft,a soft sound,1.0,0.15437132,0.16046801,0.006096691
eq,mixture,mixture_EQ_soothing_0.2.wav,soothing,a soothing sound,0.2,0.17404559,0.17102484,-0.0030207485
eq,mixture,mixture_EQ_soothing_0.4.wav,soothing,a soothing sound,0.4,0.17404559,0.17325364,-0.000791952
eq,mixture,mixture_EQ_soothing_0.6.wav,soothing,a soothing sound,0.6,0.17404559,0.1762052,0.0021596104
eq,mixture,mixture_EQ_soothing_0.8.wav,soothing,a soothing sound,0.8,0.17404559,0.17973664,0.0056910515
eq,mixture,mixture_EQ_soothing_1.0.wav,soothing,a soothing sound,1.0,0.17404559,0.18391584,0.009870246
eq,mixture,mixture_EQ_tinny_0.2.wav,tinny,a tinny sound,0.2,0.039903864,0.041642502,0.0017386377
eq,mixture,mixture_EQ_tinny_0.4.wav,tinny,a tinny sound,0.4,0.039903864,0.042378798,0.0024749339
eq,mixture,mixture_EQ_tinny_0.6.wav,tinny,a tinny sound,0.6,0.039903864,0.0438832,0.0039793365
eq,mixture,mixture_EQ_tinny_0.8.wav,tinny,a tinny sound,0.8,0.039903864,0.046535663,0.006631799
eq,mixture,mixture_EQ_tinny_1.0.wav,tinny,a tinny sound,1.0,0.039903864,0.049710516,0.009806652
eq,mixture,mixture_EQ_warm_0.2.wav,warm,a warm sound,0.2,0.09024052,0.08769479,-0.0025457367
eq,mixture,mixture_EQ_warm_0.4.wav,warm,a warm sound,0.4,0.09024052,0.09004041,-0.00020011514
eq,mixture,mixture_EQ_warm_0.6.wav,warm,a warm sound,0.6,0.09024052,0.09315993,0.0029194057
eq,mixture,mixture_EQ_warm_0.8.wav,warm,a warm sound,0.8,0.09024052,0.09693062,0.0066901
eq,mixture,mixture_EQ_warm_1.0.wav,warm,a warm sound,1.0,0.09024052,0.10104288,0.010802358
reverb,guitar,guitar_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.22704077,0.12331016,-0.103730604
reverb,guitar,guitar_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.22704077,0.12105408,-0.105986685
reverb,guitar,guitar_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.22704077,0.16703749,-0.06000328
reverb,guitar,guitar_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.22704077,0.18052214,-0.046518624
reverb,guitar,guitar_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.22704077,0.19643678,-0.03060399
reverb,guitar,guitar_reverb_big_0.2.wav,big,a big sound,0.2,0.11730714,0.05948451,-0.05782263
reverb,guitar,guitar_reverb_big_0.4.wav,big,a big sound,0.4,0.11730714,0.06667942,-0.050627723
reverb,guitar,guitar_reverb_big_0.6.wav,big,a big sound,0.6,0.11730714,0.08902637,-0.028280772
reverb,guitar,guitar_reverb_big_0.8.wav,big,a big sound,0.8,0.11730714,0.07495114,-0.042356
reverb,guitar,guitar_reverb_big_1.0.wav,big,a big sound,1.0,0.11730714,0.09301419,-0.024292953
reverb,guitar,guitar_reverb_church_0.2.wav,church,a church sound,0.2,0.45513377,0.37983418,-0.07529959
reverb,guitar,guitar_reverb_church_0.4.wav,church,a church sound,0.4,0.45513377,0.3661186,-0.089015156
reverb,guitar,guitar_reverb_church_0.6.wav,church,a church sound,0.6,0.45513377,0.38582537,-0.0693084
reverb,guitar,guitar_reverb_church_0.8.wav,church,a church sound,0.8,0.45513377,0.36794853,-0.087185234
reverb,guitar,guitar_reverb_church_1.0.wav,church,a church sound,1.0,0.45513377,0.37977314,-0.075360626
reverb,guitar,guitar_reverb_clear_0.2.wav,clear,a clear sound,0.2,0.22425207,0.16009921,-0.06415287
reverb,guitar,guitar_reverb_clear_0.4.wav,clear,a clear sound,0.4,0.22425207,0.15751335,-0.066738725
reverb,guitar,guitar_reverb_clear_0.6.wav,clear,a clear sound,0.6,0.22425207,0.1943433,-0.029908776
reverb,guitar,guitar_reverb_clear_0.8.wav,clear,a clear sound,0.8,0.22425207,0.20739675,-0.01685533
reverb,guitar,guitar_reverb_clear_1.0.wav,clear,a clear sound,1.0,0.22425207,0.20259997,-0.021652102
reverb,guitar,guitar_reverb_deep_0.2.wav,deep,a deep sound,0.2,-0.04194299,-0.052388743,-0.010445751
reverb,guitar,guitar_reverb_deep_0.4.wav,deep,a deep sound,0.4,-0.04194299,-0.026214747,0.015728245
reverb,guitar,guitar_reverb_deep_0.6.wav,deep,a deep sound,0.6,-0.04194299,0.023358611,0.065301605
reverb,guitar,guitar_reverb_deep_0.8.wav,deep,a deep sound,0.8,-0.04194299,0.049468644,0.091411635
reverb,guitar,guitar_reverb_deep_1.0.wav,deep,a deep sound,1.0,-0.04194299,0.061507978,0.10345097
reverb,guitar,guitar_reverb_distant_0.2.wav,distant,a distant sound,0.2,0.329512,0.2571862,-0.072325796
reverb,guitar,guitar_reverb_distant_0.4.wav,distant,a distant sound,0.4,0.329512,0.2770323,-0.052479714
reverb,guitar,guitar_reverb_distant_0.6.wav,distant,a distant sound,0.6,0.329512,0.32943934,-7.265806e-05
reverb,guitar,guitar_reverb_distant_0.8.wav,distant,a distant sound,0.8,0.329512,0.36983526,0.040323257
reverb,guitar,guitar_reverb_distant_1.0.wav,distant,a distant sound,1.0,0.329512,0.3727188,0.04320681
reverb,guitar,guitar_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,0.048771452,-0.02065453,-0.069425985
reverb,guitar,guitar_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,0.048771452,-0.011770245,-0.060541697
reverb,guitar,guitar_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,0.048771452,0.00094055105,-0.047830902
reverb,guitar,guitar_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,0.048771452,0.017035443,-0.03173601
reverb,guitar,guitar_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,0.048771452,0.037976146,-0.010795306
reverb,guitar,guitar_reverb_echo_0.2.wav,echo,an echo sound,0.2,0.04311958,-0.051033206,-0.094152786
reverb,guitar,guitar_reverb_echo_0.4.wav,echo,an echo sound,0.4,0.04311958,-0.034981202,-0.078100786
reverb,guitar,guitar_reverb_echo_0.6.wav,echo,an echo sound,0.6,0.04311958,0.011996402,-0.031123176
reverb,guitar,guitar_reverb_echo_0.8.wav,echo,an echo sound,0.8,0.04311958,0.063542366,0.020422786
reverb,guitar,guitar_reverb_echo_1.0.wav,echo,an echo sound,1.0,0.04311958,0.102565214,0.059445634
reverb,guitar,guitar_reverb_hall_0.2.wav,hall,a hall sound,0.2,0.17640337,0.1852614,0.008858025
reverb,guitar,guitar_reverb_hall_0.4.wav,hall,a hall sound,0.4,0.17640337,0.1864545,0.010051131
reverb,guitar,guitar_reverb_hall_0.6.wav,hall,a hall sound,0.6,0.17640337,0.13194247,-0.044460908
reverb,guitar,guitar_reverb_hall_0.8.wav,hall,a hall sound,0.8,0.17640337,0.072518095,-0.10388528
reverb,guitar,guitar_reverb_hall_1.0.wav,hall,a hall sound,1.0,0.17640337,0.05277732,-0.12362605
reverb,guitar,guitar_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,0.116827704,0.06817685,-0.048650853
reverb,guitar,guitar_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,0.116827704,0.10554026,-0.011287443
reverb,guitar,guitar_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,0.116827704,0.13140848,0.014580779
reverb,guitar,guitar_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,0.116827704,0.16958976,0.052762054
reverb,guitar,guitar_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,0.116827704,0.18411179,0.067284085
reverb,guitar,guitar_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.25157785,0.1406015,-0.11097635
reverb,guitar,guitar_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.25157785,0.15797311,-0.09360474
reverb,guitar,guitar_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.25157785,0.20639652,-0.045181334
reverb,guitar,guitar_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.25157785,0.25548756,0.003909707
reverb,guitar,guitar_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.25157785,0.28305244,0.03147459
reverb,guitar,guitar_reverb_loud_0.2.wav,loud,a loud sound,0.2,0.16181833,0.078950875,-0.08286745
reverb,guitar,guitar_reverb_loud_0.4.wav,loud,a loud sound,0.4,0.16181833,0.07452203,-0.08729629
reverb,guitar,guitar_reverb_loud_0.6.wav,loud,a loud sound,0.6,0.16181833,0.1172096,-0.044608727
reverb,guitar,guitar_reverb_loud_0.8.wav,loud,a loud sound,0.8,0.16181833,0.109606326,-0.052212
reverb,guitar,guitar_reverb_loud_1.0.wav,loud,a loud sound,1.0,0.16181833,0.1287781,-0.033040226
reverb,guitar,guitar_reverb_low_0.2.wav,low,a low sound,0.2,0.1843614,0.12580687,-0.05855453
reverb,guitar,guitar_reverb_low_0.4.wav,low,a low sound,0.4,0.1843614,0.13307798,-0.05128342
reverb,guitar,guitar_reverb_low_0.6.wav,low,a low sound,0.6,0.1843614,0.13288909,-0.051472306
reverb,guitar,guitar_reverb_low_0.8.wav,low,a low sound,0.8,0.1843614,0.13733089,-0.04703051
reverb,guitar,guitar_reverb_low_1.0.wav,low,a low sound,1.0,0.1843614,0.15611482,-0.028246582
reverb,guitar,guitar_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,0.19403978,0.035086945,-0.15895283
reverb,guitar,guitar_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,0.19403978,0.0367648,-0.15727498
reverb,guitar,guitar_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,0.19403978,0.075136505,-0.11890327
reverb,guitar,guitar_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,0.19403978,0.09483513,-0.099204645
reverb,guitar,guitar_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,0.19403978,0.10046392,-0.09357586
reverb,guitar,guitar_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.23314294,0.27681917,0.043676227
reverb,guitar,guitar_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.23314294,0.3022662,0.06912327
reverb,guitar,guitar_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.23314294,0.29773575,0.06459281
reverb,guitar,guitar_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.23314294,0.29981852,0.06667557
reverb,guitar,guitar_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.23314294,0.31091857,0.07777563
reverb,guitar,guitar_reverb_soft_0.2.wav,soft,a soft sound,0.2,0.36178252,0.38403678,0.022254258
reverb,guitar,guitar_reverb_soft_0.4.wav,soft,a soft sound,0.4,0.36178252,0.3807475,0.018964976
reverb,guitar,guitar_reverb_soft_0.6.wav,soft,a soft sound,0.6,0.36178252,0.36262983,0.0008473098
reverb,guitar,guitar_reverb_soft_0.8.wav,soft,a soft sound,0.8,0.36178252,0.2875689,-0.074213624
reverb,guitar,guitar_reverb_soft_1.0.wav,soft,a soft sound,1.0,0.36178252,0.23071052,-0.131072
reverb,guitar,guitar_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,0.15325633,0.1925694,0.039313078
reverb,guitar,guitar_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,0.15325633,0.22926371,0.07600738
reverb,guitar,guitar_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,0.15325633,0.24805579,0.09479946
reverb,guitar,guitar_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,0.15325633,0.23799133,0.084735006
reverb,guitar,guitar_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,0.15325633,0.23996484,0.086708516
reverb,guitar,guitar_reverb_strong_0.2.wav,strong,a strong sound,0.2,0.0006749127,-0.07585959,-0.0765345
reverb,guitar,guitar_reverb_strong_0.4.wav,strong,a strong sound,0.4,0.0006749127,-0.061427865,-0.06210278
reverb,guitar,guitar_reverb_strong_0.6.wav,strong,a strong sound,0.6,0.0006749127,0.020833109,0.020158196
reverb,guitar,guitar_reverb_strong_0.8.wav,strong,a strong sound,0.8,0.0006749127,0.055409744,0.054734834
reverb,guitar,guitar_reverb_strong_1.0.wav,strong,a strong sound,1.0,0.0006749127,0.079630226,0.078955315
reverb,guitar,guitar_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,0.21440509,0.20157482,-0.012830272
reverb,guitar,guitar_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,0.21440509,0.18734798,-0.027057111
reverb,guitar,guitar_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,0.21440509,0.17326507,-0.04114002
reverb,guitar,guitar_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,0.21440509,0.15504798,-0.059357107
reverb,guitar,guitar_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,0.21440509,0.16807684,-0.046328247
reverb,guitar,guitar_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.2686672,0.24131511,-0.02735208
reverb,guitar,guitar_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.2686672,0.2389713,-0.029695898
reverb,guitar,guitar_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.2686672,0.24251413,-0.026153058
reverb,guitar,guitar_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.2686672,0.22413313,-0.044534057
reverb,guitar,guitar_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.2686672,0.21918774,-0.049479455
reverb,piano,test_piano_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.13468142,0.1260266,-0.008654818
reverb,piano,test_piano_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.13468142,0.12549326,-0.00918816
reverb,piano,test_piano_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.13468142,0.1281086,-0.006572813
reverb,piano,test_piano_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.13468142,0.12285971,-0.01182171
reverb,piano,test_piano_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.13468142,0.084581986,-0.050099432
reverb,piano,test_piano_reverb_big_0.2.wav,big,a big sound,0.2,-0.057366394,-0.06188805,-0.004521657
reverb,piano,test_piano_reverb_big_0.4.wav,big,a big sound,0.4,-0.057366394,-0.06464234,-0.0072759464
reverb,piano,test_piano_reverb_big_0.6.wav,big,a big sound,0.6,-0.057366394,-0.05469345,0.0026729442
reverb,piano,test_piano_reverb_big_0.8.wav,big,a big sound,0.8,-0.057366394,-0.022711044,0.034655347
reverb,piano,test_piano_reverb_big_1.0.wav,big,a big sound,1.0,-0.057366394,0.01517663,0.072543025
reverb,piano,test_piano_reverb_church_0.2.wav,church,a church sound,0.2,0.12077282,0.13462694,0.013854116
reverb,piano,test_piano_reverb_church_0.4.wav,church,a church sound,0.4,0.12077282,0.14021657,0.01944375
reverb,piano,test_piano_reverb_church_0.6.wav,church,a church sound,0.6,0.12077282,0.15856664,0.037793815
reverb,piano,test_piano_reverb_church_0.8.wav,church,a church sound,0.8,0.12077282,0.20536172,0.0845889
reverb,piano,test_piano_reverb_church_1.0.wav,church,a church sound,1.0,0.12077282,0.26072064,0.13994782
reverb,piano,test_piano_reverb_clear_0.2.wav,clear,a clear sound,0.2,0.06361234,0.052421026,-0.011191316
reverb,piano,test_piano_reverb_clear_0.4.wav,clear,a clear sound,0.4,0.06361234,0.04273469,-0.020877652
reverb,piano,test_piano_reverb_clear_0.6.wav,clear,a clear sound,0.6,0.06361234,0.041274052,-0.02233829
reverb,piano,test_piano_reverb_clear_0.8.wav,clear,a clear sound,0.8,0.06361234,0.052123036,-0.011489306
reverb,piano,test_piano_reverb_clear_1.0.wav,clear,a clear sound,1.0,0.06361234,0.08466901,0.021056667
reverb,piano,test_piano_reverb_deep_0.2.wav,deep,a deep sound,0.2,-0.021290332,-0.024344556,-0.003054224
reverb,piano,test_piano_reverb_deep_0.4.wav,deep,a deep sound,0.4,-0.021290332,-0.01660756,0.004682772
reverb,piano,test_piano_reverb_deep_0.6.wav,deep,a deep sound,0.6,-0.021290332,-0.0072125434,0.014077788
reverb,piano,test_piano_reverb_deep_0.8.wav,deep,a deep sound,0.8,-0.021290332,0.007067617,0.02835795
reverb,piano,test_piano_reverb_deep_1.0.wav,deep,a deep sound,1.0,-0.021290332,0.020348543,0.041638874
reverb,piano,test_piano_reverb_distant_0.2.wav,distant,a distant sound,0.2,0.17714134,0.17053333,-0.0066080093
reverb,piano,test_piano_reverb_distant_0.4.wav,distant,a distant sound,0.4,0.17714134,0.16889662,-0.008244723
reverb,piano,test_piano_reverb_distant_0.6.wav,distant,a distant sound,0.6,0.17714134,0.18834531,0.0112039745
reverb,piano,test_piano_reverb_distant_0.8.wav,distant,a distant sound,0.8,0.17714134,0.22543372,0.048292384
reverb,piano,test_piano_reverb_distant_1.0.wav,distant,a distant sound,1.0,0.17714134,0.2732967,0.096155375
reverb,piano,test_piano_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,-0.11028593,-0.11937606,-0.009090133
reverb,piano,test_piano_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,-0.11028593,-0.11640829,-0.006122358
reverb,piano,test_piano_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,-0.11028593,-0.0971394,0.013146527
reverb,piano,test_piano_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,-0.11028593,-0.061963893,0.048322037
reverb,piano,test_piano_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,-0.11028593,0.0025451984,0.11283113
reverb,piano,test_piano_reverb_echo_0.2.wav,echo,an echo sound,0.2,-0.097821355,-0.10930386,-0.011482507
reverb,piano,test_piano_reverb_echo_0.4.wav,echo,an echo sound,0.4,-0.097821355,-0.120308116,-0.022486761
reverb,piano,test_piano_reverb_echo_0.6.wav,echo,an echo sound,0.6,-0.097821355,-0.09616049,0.0016608685
reverb,piano,test_piano_reverb_echo_0.8.wav,echo,an echo sound,0.8,-0.097821355,-0.057497956,0.0403234
reverb,piano,test_piano_reverb_echo_1.0.wav,echo,an echo sound,1.0,-0.097821355,0.015933763,0.11375512
reverb,piano,test_piano_reverb_hall_0.2.wav,hall,a hall sound,0.2,-0.053453427,-0.06451362,-0.011060197
reverb,piano,test_piano_reverb_hall_0.4.wav,hall,a hall sound,0.4,-0.053453427,-0.057345852,-0.0038924254
reverb,piano,test_piano_reverb_hall_0.6.wav,hall,a hall sound,0.6,-0.053453427,-0.04217246,0.011280965
reverb,piano,test_piano_reverb_hall_0.8.wav,hall,a hall sound,0.8,-0.053453427,-0.012509907,0.04094352
reverb,piano,test_piano_reverb_hall_1.0.wav,hall,a hall sound,1.0,-0.053453427,0.01263394,0.066087365
reverb,piano,test_piano_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,-0.053686354,-0.042813584,0.01087277
reverb,piano,test_piano_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,-0.053686354,-0.029790469,0.023895886
reverb,piano,test_piano_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,-0.053686354,-0.00356632,0.050120033
reverb,piano,test_piano_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,-0.053686354,0.091755345,0.1454417
reverb,piano,test_piano_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,-0.053686354,0.17542022,0.22910658
reverb,piano,test_piano_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.120343454,0.095269926,-0.025073528
reverb,piano,test_piano_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.120343454,0.07162831,-0.048715144
reverb,piano,test_piano_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.120343454,0.07794367,-0.042399786
reverb,piano,test_piano_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.120343454,0.095164254,-0.0251792
reverb,piano,test_piano_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.120343454,0.14080083,0.02045738
reverb,piano,test_piano_reverb_loud_0.2.wav,loud,a loud sound,0.2,0.048528865,0.03504002,-0.013488844
reverb,piano,test_piano_reverb_loud_0.4.wav,loud,a loud sound,0.4,0.048528865,0.017759275,-0.03076959
reverb,piano,test_piano_reverb_loud_0.6.wav,loud,a loud sound,0.6,0.048528865,0.0036422936,-0.04488657
reverb,piano,test_piano_reverb_loud_0.8.wav,loud,a loud sound,0.8,0.048528865,0.0029377816,-0.045591082
reverb,piano,test_piano_reverb_loud_1.0.wav,loud,a loud sound,1.0,0.048528865,0.019324409,-0.029204456
reverb,piano,test_piano_reverb_low_0.2.wav,low,a low sound,0.2,-0.009083398,-0.013214683,-0.0041312855
reverb,piano,test_piano_reverb_low_0.4.wav,low,a low sound,0.4,-0.009083398,-0.027214676,-0.018131278
reverb,piano,test_piano_reverb_low_0.6.wav,low,a low sound,0.6,-0.009083398,-0.019027725,-0.009944327
reverb,piano,test_piano_reverb_low_0.8.wav,low,a low sound,0.8,-0.009083398,0.01892594,0.028009338
reverb,piano,test_piano_reverb_low_1.0.wav,low,a low sound,1.0,-0.009083398,0.061345212,0.07042861
reverb,piano,test_piano_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,-0.01567918,-0.03404641,-0.01836723
reverb,piano,test_piano_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,-0.01567918,-0.052112803,-0.036433622
reverb,piano,test_piano_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,-0.01567918,-0.03897983,-0.023300648
reverb,piano,test_piano_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,-0.01567918,-0.014530105,0.001149076
reverb,piano,test_piano_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,-0.01567918,0.03222508,0.04790426
reverb,piano,test_piano_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.23375821,0.22030887,-0.013449341
reverb,piano,test_piano_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.23375821,0.21175307,-0.02200514
reverb,piano,test_piano_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.23375821,0.21415585,-0.019602358
